timestamp,index,uuid,name,memory.used,memory.total,utilization.gpu,utilization.memory,power.draw,temperature.gpu
2026/09/24 02:30:14.219, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 82, 262.98, 49
2026/09/24 02:30:14.719, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 81, 263.93, 49
2026/09/24 02:30:15.219, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 81, 262.65, 49
2026/09/24 02:30:15.720, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 88, 82, 259.89, 49
2026/09/24 02:30:16.220, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 88, 82, 261.22, 49
2026/09/24 02:30:16.720, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 81, 261.67, 49
2026/09/24 02:30:17.220, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 81, 260.11, 49
2026/09/24 02:30:17.721, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 83, 78, 259.88, 49
2026/09/24 02:30:18.221, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 83, 78, 263.02, 49
2026/09/24 02:30:18.721, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 82, 265.75, 49
